Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE,Absolute score
GSM4641692,0.038962405094323,0.0060556810814825,0.020902050528851,0.17748051292119,0,0.027820853078574,0,0,0.071995036519001,0,0,0.11682694116525,0.11464032727734,0.03880297234665,0,0,0,0.046050116999546,0.072761401347698,0,0,0,0.26770170164009,0.07163504073900967,1.0850692263654622,0.7167012872717716
GSM4641693,0,0.095238519206831,0.049257453254712,0.22031837592821,0,0,0,0,0.086010759468478,0,0,0.070435904247941,0.12258433536446,0.045294109910308,0,0,0,0.015924140350559,0,0.021369092017045,0,0,0.27356731025146,0.06924418372822029,1.0796429985840488,0.7275816573556965
GSM4641694,0,0.14006194722351,0.12798779111198,0.25011946871432,0,0,0,0.0067920047977294,0.12584586512643,0,0,0.076763854843261,0.098524745517659,0.020440499994309,0,0,0,0,0,0.02146864782791,0,0,0.13199517484289,0.11657928842280836,1.0559708619739674,0.7891241414152539
GSM4641695,0,0.082297578439403,0.032654485630951,0.22005233494909,0,0,0,0.032094444373603,0.095423569073712,0,0,0.095481529215539,0.10262093133768,0.032318092910902,0,0,0,0.016425548572977,0,0.022165510261125,0,0,0.26846597523502,0.07030517943260087,1.0956249491443542,0.7411637715426972
GSM4641696,0,0.089353174731631,0.057519856787635,0.16538825411402,0.031366491775631,0,0,0.017047011612148,0.095331708204654,0,0,0.072490537584577,0.090072058292292,0.04679914059549,0,0,0,0.019777786276703,0.026408253098404,0,0,0,0.28844572692681,0.06426405008385727,1.07450266547015,0.7104547286189296
GSM4641697,0.011883622640545,0.028430919441916,0.16841087851911,0.20932990599094,0.054811754680417,0,0,0,0.10560248911918,0,0,0.078211781663105,0.13471694343902,0.076160459711027,0,0,0,0.052864451111736,0,0,0,0,0.079576793683004,0.15085802873291435,1.0268890867997058,0.7865204808185566
GSM4641698,0,0.096293484172566,0.057817112411957,0.18038670202937,0.0069728311773189,0,0,0,0.10958976518089,0,0,0.081219068061037,0.096349976131685,0.065862375908663,0,0,0,0.017590526944825,0,0.018330469988953,0,0,0.26958768799274,0.07054277876416777,1.0757706054857359,0.728820048841558
GSM4641699,0,0.093333409644577,0.052277342077976,0.16946683652529,0,0.031178172114105,0,0,0.10389633263817,0,0,0.096540480423044,0.11380752351317,0.037973212677786,0,0.0080273069654253,0,0,0.0093878028021208,0,0,0,0.28411158061833,0.06846286395922967,1.0863451022176327,0.6904098258989503
GSM4641700,0,0.14606182105492,0,0.16869227906226,0,0,0,0.0099741422731051,0.078278866347075,0,0,0.11074241501086,0.064209650285619,0.043431606617933,0,0,0,0.035752130347798,0,0.014995880539329,0,0,0.3278612084611,0.04809513328489034,1.11139383119544,0.7687766662306788
GSM4641701,0,0.15782405665555,0.013758839940594,0.18133143539086,0,0.012356429038934,0,0,0.079085871763588,0,0,0.097283479269141,0.098136911114869,0.050036288311398,0,0,0,0.015190488593469,0,0.0086207825230771,0,0,0.28637541739851,0.06388436699706625,1.0935712617665723,0.7201648320422475
GSM4641702,0.041487745994125,0.024723391243926,0.017752105218396,0.17400612186475,0,0,0,0,0.089380837667594,0,0,0.081668333425738,0.036598365472412,0.1034573086721,0,0,0,0.010784031307527,0.068239980550613,0,0,0,0.35190177858281,0.0490691074852724,1.0913894474413637,0.6759046465124253
GSM4641703,0,0.039787046761446,0.091664131831713,0.14498941967671,0.026395390686559,0,0,0,0.036551584087899,0,0.0060195121842457,0.061810135709012,0.10303768070717,0.049688282948795,0,0,0,0.029702949412935,0,0.010471711383377,0,0,0.39988215461014,0.0347215873193152,1.079542099028233,0.6993433258463859
GSM4641704,0,0.11482092182465,0.04321230793334,0.17922307670526,0,0,0,0.021909115564903,0.134287745873,0,0.018370446896754,0.10346613060491,0.13127336091762,0.028826181806694,0,0,0,0.009711260701866,0,0.043516147715698,0,0,0.17138330345531,0.10264652725956432,1.07173025699397,0.7397357386356622
GSM4641705,0,0.13152986207019,0.012469704732821,0.22669329640179,0.0045841827056198,0,0,0.0034719667445092,0.058458268228059,0,0,0.096972585782876,0.13873984382241,0.031189791285816,0,0,0,0.017424522653908,0,0.050023065308516,0,0,0.22844291026349,0.08328706218328842,1.0841621731373436,0.7329091031089864
GSM4641706,0.017405514480136,0,0.052500066911843,0.22814999777567,0,0,0,0.018183413544187,0.042024679569564,0,0,0.11467705096479,0.0839446017761,0.064074948492296,0,0,0,0.063247285816968,0.023354934571588,0,0,0,0.29243750609685,0.06224162877347927,1.099476187837748,0.713762535070651
GSM4641707,0,0.071308028861892,0.081441337413135,0.14897101254628,0.015638529471753,0,0,0.033847816205364,0.035812172108717,0,0,0.058962374547697,0.051557139040195,0.0002,0,0,0,0.0081765339168472,0,0.078169549726702,0,0,0.41596212465408,0.02263364746400561,1.0988101655207425,0.7806601597738587
GSM4641708,0,0.034489702816921,0.021805879199577,0.23472919184809,0,0,0,0,0.078320910420466,0,0,0.094455947386322,0.13695496579617,0.036152736780409,0,0,0,0.021762848175086,0,0.011499907749227,0,0,0.32982790982774,0.05057719121377183,1.1143742042424296,0.7335101649782904
GSM4641709,0,0.080629392661646,0.047710957831315,0.15699103022385,0,0,0,0.036830847371638,0.05422127904859,0,0,0.089072414673351,0.063298455845329,0.044319942638657,0,0,0,0.02629904012726,0.01847310016037,0,0,0,0.38215353941799,0.03880508619153799,1.0965090944539182,0.7146031827760962
GSM4641710,0,0.089691509851349,0.0045392948484472,0.19451289672019,0.025254684020403,0,0,0,0.078260707693537,0,0,0.081431659099242,0.097371780932686,0.048467320114711,0,0,0,0.031363690117859,0,0.046571203443741,0,0,0.30253525315783,0.06049610342278206,1.0927360082651563,0.7031469740020082
GSM4641711,0,0.09009247294109,0.06094361284991,0.22753312698123,0,0,0,0.042276429010626,0.09667676418075,0,0,0.085505972682072,0.089456990235602,0.05318329963988,0,0,0,0,0,0.001507190623639,0,0,0.2528241408552,0.0729746080768307,1.0893811247504301,0.7624721713966459
GSM4641712,0,0.080264242017225,0.037978767247878,0.10986091525189,0,0.0092701768228775,0,0.025973408069572,0.067719891550267,0,0.0016670662413067,0.069684710394212,0.06643908078087,0.046464232139399,0,0,0,0.037558434913379,0.035207528238845,0,0,0,0.41191154633228,0.03403720288195901,1.0808946063498,0.6710216688144589
GSM4641713,0,0.15031172511315,0.072418248217515,0.16027810444029,0.001174500440294,0,0,0.011751652771695,0.059007531836384,0,0.023139298294437,0.041079193559164,0.10095729657834,0.043200532922681,0,0,0,0.040810405921443,0,0.011485574203101,0,0,0.28438593570151,0.06400839148938263,1.0639188894401939,0.7247083088324234
GSM4641714,0.06202517010906,0.022012308446746,0.057876289057674,0.32259978812616,0,0,0,0.040574631176231,0.11214670162071,0,0.020223039521359,0.055611131488569,0.056796188809034,0.047596403080211,0,0,0,0.010558512847579,0.010789542564759,0,0,0,0.18119029315192,0.10158288129468539,1.0882121755901921,0.7004542150337071
GSM4641715,0,0.045170254547481,0.021139574355614,0.17789971858279,0,0,0,0.072276384354712,0.088251452238252,0,0,0.10681751984936,0.069625286937038,0.015279460476335,0,0,0,0.036166269105144,0.062204181938232,0,0,0,0.30516989761504,0.05961143904289933,1.100860299217092,0.703550721466619
GSM4641716,0,0.074592300754607,0,0.24751975822909,0,0,0,0.037307997974056,0.13828502426244,0,0,0.11882052382608,0.093446139741765,0.05454809790979,0,0,0,0.017982040404797,0,0,0,0,0.21749811689738,0.08754404295566182,1.106920728371884,0.730341414150171
GSM4641717,0,0,0.057803406153436,0.20792507033629,0,0,0,0.073051753245934,0.045570841971711,0,0,0.17823437736699,0.15587201884699,0.053474217438801,0,0,0,0.02437949304617,0,0.054069565094853,0,0,0.14961925649883,0.11163124418741512,1.090551360791167,0.744555747739104
GSM4641718,0,0.12928924812944,0,0.21572225073741,0,0,0,0.013138722430552,0.11655640637024,0,0,0.09309086987608,0.03549651478291,0.065924685086098,0,0,0,0.029152573662444,0.039005670006097,0,0,0,0.26262305891873,0.07312344750920953,1.0937851574694406,0.7215888606207022
GSM4641719,0.02406032298935,0.03129716962501,0.010512019560457,0.15490631562607,0,0,0,0.011489423839708,0.077465439577944,0,0,0.12822497312596,0.13455066785509,0.052525373010662,0,0,0,0.043758836597175,0,0.065079064606784,0,0,0.26613039358578,0.07086158760151315,1.0961385418907674,0.7279949256562566
GSM4641720,0.0047655640727406,0.024018896177694,0.05495985159059,0.25346687624784,0,0.001308878763098,0,0.0037002463967525,0.089151714996446,0,0,0.13150153696969,0.11242789662721,0.022728409705299,0,0,0,0.01471476580097,0,0.11485776748128,0,0,0.1723975951704,0.10034825835058067,1.093746582099478,0.7632866469966721
GSM4641721,0.014934815863543,0.0046119431410958,0.096263783434974,0.23742910444317,0,0,0,0.011806611870445,0.13536435552704,0,0,0.1290775431082,0.066575525998987,0.029907516929318,0,0,0,0.03234017301163,0,0.028981202059963,0,0,0.21270742461163,0.09174440358585566,1.094396182993318,0.6995444424193463
GSM4641722,0,0.17336332243789,0.0048875185380812,0.13499494194916,0.024256508766777,0,0,0.016967144434126,0.029713771191071,0,0,0.086283786624281,0.10164829501669,0.060826562154389,0,0,0,0.017751265345463,0,0.0093434921924286,0,0,0.33996339134965,0.05388564949285452,1.0894066343966624,0.667873656849712
GSM4641723,0,0.0020520330295356,0.096465973845325,0.16622118262891,0,0,0,0.038607645300279,0.051215625939706,0,0,0.087773760007448,0.091090853326121,0.073105449029492,0,0,0,0.011356243853375,0,0.01416119965168,0,0,0.36795003338813,0.03945280418208895,1.093085828216302,0.7540967799014221
GSM4641724,0,0.071372102964257,0.085539510348257,0.15284749002592,0.06413803815503,0,0,0.0062461824918909,0.082919823152115,0,0.030728355472988,0.063561946094642,0.098374545126091,0.050671883470395,0,0,0,0.010871552023438,0,0,0,0,0.28272857067497,0.06415779121252971,1.0780172406545696,0.7306448412781338
GSM4641725,0,0.16497338646494,0.05974889604601,0.14284871815098,0.0028947030408148,0,0,0.030362863590695,0.096228225841565,0,0,0.11542670876398,0.071548706975941,0.084382992632666,0,0,0,0.020558095318777,0.010378169310923,0,0,0,0.20064853386271,0.08943211186347265,1.0683920036522514,0.7688809381984232
GSM4641726,0,0.081588510340662,0.026421911389331,0.23161582295781,0,0,0,0.0081894296920096,0.075416871060234,0,0,0.13557425895517,0.08003606533535,0.041595350928236,0,0,0,0.029596861913803,0,0,0,0,0.28996491742739,0.061909859462556324,1.1225190030771472,0.7248131474184895
GSM4641727,0,0.14903552026935,0,0.15648827477337,0,0,0,0.019722017028795,0.093707233802306,0,0,0.075723861765683,0.081787659753183,0.043701132633562,0,0,0,0.014780376028599,0,0,0,0,0.36505392394514,0.04562892909817592,1.1025198643149454,0.6905105675063421
GSM4641728,0.044133040492834,0.034126043834838,0,0.16925282798166,0,0,0,0.017430979458314,0.059262204529898,0,0,0.090307465286098,0.023273325928966,0.094136196459199,0,0,0,0.034578951841469,0.06496259298731,0,0,0,0.36853637119941,0.04416349330724019,1.0993791614880604,0.6956551736227936
GSM4641729,0,0.11217934494253,0.052320739686814,0.18207376341042,0,0,0,0,0.10549449849792,0,0,0.098875325532069,0.10489257242855,0.064614199318098,0,0,0,0.012754041285041,0,0.0015466141155028,0,0,0.26524890078306,0.07411280869157395,1.0813375091803594,0.6980510624400595
GSM4641730,0.018864534237666,0,0.12582615221619,0.048018022283075,0.061546200353633,0,0,0.052674316875205,0.056508771721873,0,0,0.11641287126825,0.053238022873237,0.0442723088917,0,0,0,0.023003098382357,0,0.044433430713773,0,0,0.35520227018304,0.04614489715174415,1.0847951596958572,0.7061506582419677
GSM4641731,0.017660556094877,0.089801457277279,0.018889524037684,0.17989423383521,0.030257109943743,0,0,0.0009,0.033006262263083,0,0.0058784898303065,0.086242175388949,0.10684107452759,0.075673209354875,0.015148750914031,0,0,0.029844768280258,0.036493965088337,0,0,0,0.27347371918153,0.0665729803538954,1.0761861425421666,0.7465210387345127
GSM4641732,0,0.12601248101685,0.049748447761843,0.18489680331873,0,0,0,0.039303404569115,0.069549035725547,0,0.021228991711611,0.06630266404335,0.077435479234581,0.029809792955765,0,0,0,0.0285765249734,0,0.073250335271659,0,0,0.23388603941755,0.08379600645275621,1.0699809104550382,0.7042511042361206
GSM4641733,0,0.04565265185607,0.056528488691224,0.17306141829768,0,0,0,0,0.069460876044574,0,0.016919398295312,0.052854626109805,0.1015159974531,0.049699619578102,0,0,0,0.02351373864753,0,0,0,0,0.41079318502659,0.030036134122132827,1.095669832013879,0.7142888552003593
GSM4641734,0,0.06426450209843,0.040728200579171,0.25171445846854,0,0,0,0,0.13537828216551,0,0,0.092252689265639,0.12012503724796,0.033424220187243,0,0,0,0.0070464252006541,0,0,0,0,0.25506618478686,0.07875717586881463,1.0986424437071116,0.6863294980531274
GSM4641735,0.011431372142497,0.023037034583304,0.058898940421461,0.18910956745371,0,0,0,0.037336150791706,0.068358766143003,0,0,0.078776774391773,0.061560888740675,0.047542697177775,0,0,0,0.03348364970785,0,0,0,0,0.39046415844625,0.03820249524881205,1.1058824916769134,0.694669263808397
GSM4641736,0,0.12033723017928,0.0058160391922804,0.15452034457187,0,0,0,0,0.12617017331647,0,0,0.11107762168447,0.10657220670482,0.035538891874875,0,0,0,0,0.0001,0,0,0,0.3399077416923,0.05059967090089649,1.1154890385824032,0.7010528917720152
GSM4641737,0,0.026684481393641,0.07918889623189,0.31731556200716,0,0,0,0.034562841729936,0,0,0,0.12572715960248,0.054037006840726,0.053167104660745,0,0,0,0.018352313125045,0,0.10102481164821,0,0,0.18993982276016,0.09510452464941851,1.102270284148317,0.7591389180706954
GSM4641738,0,0.04407543775739,0.081132302462093,0.22753000005977,0.020632078314097,0,0,0,0.11860322045547,0,0,0.16233076448021,0.1309800284423,0.036880220658793,0,0,0,0.006134622057423,0,0.019026005418766,0,0,0.15267531989367,0.10496808905397513,1.0907304821717925,0.7880782870400562
GSM4641739,0.035345432711594,0,0.041224675770803,0.21308378763779,0,0,0,0.036104155077467,0.047633017106052,0,0,0.067473370851818,0.079333247213098,0.065545780887591,0,0,0,0.010608701291768,0.065467821929567,0,0.0006,0,0.33757838426888,0.05257039249455945,1.0851916618634405,0.6828716914849133
GSM4641740,0,0.066834826080809,0.10496665804477,0.17999496785895,0.022738288401626,0.01679076444204,0,0,0.050961995807192,0,0,0.093398538870665,0.054711720966389,0.086905440123583,0,0,0,0.0089546839534358,0.025151966686407,0,0,0,0.28859014876413,0.06402649604103423,1.076161105868865,0.7099550626843778
GSM4641741,0.043610128447822,0.029309982340659,0.070967482472119,0.26838886108676,0,0,0,0.013684434460665,0.13203711392255,0,0,0.1137795519981,0.045423022927538,0,0,0.011707245046776,0,0.03830696634639,0,0.05940532530742,0,0.0086613211007054,0.16471856454249,0.10172689569616326,1.088115094713728,0.7859989725840559
GSM4641742,0,0.16834449878488,0.046287979321642,0.22951469142588,0,0,0,0,0.082038891386837,0,0,0.094593148412324,0.15970748902126,0.04206962733366,0,0,0,0.044842586990309,0,0,0,0,0.13260108732321,0.1170698197874054,1.0566054481340996,0.7849699547901056
GSM4641743,0.0003,0,0.10835304324521,0.23750781355389,0,0,0,0.016835478195939,0.090938775228929,0,0,0.12602356727975,0.12582530367191,0.061482860856593,0,0,0,0,0,0.020375570507424,0,0,0.21240335543836,0.08852353638410423,1.087108069559191,0.737896686915791
GSM4641744,0,0.056768712085335,0.079089012204009,0.15048164397262,0,0,0,0.0032260111546616,0.04768109144233,0,0,0.065714928328368,0.11013025985799,0.055354102005008,0,0,0,0.020863384949986,0,0.0021776664392843,0,0,0.4085131875604,0.0374619412588665,1.0812090550132478,0.6530035272626679
GSM4641745,0,0.12387102005911,0.0097584160652038,0.22892234858047,0,0,0,0,0.1159362230779,0,0,0.059245715097499,0.010273739727295,0.030354422477054,0,0.0041243252551196,0,0.018098451264687,0.060435824521653,0,0,0,0.33897951387402,0.054322121108230995,1.1044583451030185,0.6688605578255622
GSM4641746,0,0.063658962861053,0.090087191842503,0.061370996173115,0,0,0,0.0015960273199892,0.090783968552889,0,0,0.04053042039905,0.029206877235566,0.065844393187055,0,0,0,0.019600297227911,0.0028682525138037,0,0,0,0.53445261268707,-0.0024,1.081461159699299,0.6472074428346819
GSM4641747,0,0.057000277976939,0,0.12052082759697,0,0,0,0.010462656135634,0.046295872454848,0,0,0.086548355754684,0.096669746187861,0.026477992134506,0,0,0,0.023159965520026,0,0.04498654439498,0,0,0.48787776184355,0.005254551300342697,1.129509569982539,0.7064438948332639
GSM4641748,0,0.03418491090654,0.079855395811079,0.17134024619736,0,0,0,0.01410372714323,0.092577793581633,0,0.036977920939792,0.048512950934736,0.11594804197401,0.047819864856189,0,0,0,0.037773158547742,0,0.0022095972631048,0,0,0.31869639184459,0.0548658765210577,1.0789394567543744,0.7247083088324235
GSM4641749,0,0.074226106780833,0.043163411094782,0.16374661674337,0.027050407776923,0,0,0,0.1082690878247,0,0,0.11896174273578,0.087014985680225,0.034753589407133,0,0,0,0.0055031858236701,0,0.0476778214055,0,0,0.28963304472708,0.06245830375285384,1.1025871677275532,0.7210775450260982
GSM4641750,0.034099422215491,0,0.022757644234878,0.15583658140912,0,0,0,0.054754935677809,0.043394817164347,0,0,0.087106985566393,0.032425742439137,0.041470606105325,0,0,0,0.0069180767565585,0.079975649465804,0,0,0,0.44125953896514,0.019280196222475246,1.1180145138110658,0.7318866969664917
GSM4641751,0,0.06405295161857,0.064563747778194,0.22107108005432,0,0,0,0.020550776354292,0.074895957981909,0,0,0.12318977643699,0.10975539956174,0.038500294135058,0,0,0,0.026180469149951,0,0.028195068291171,0,0,0.22904447863781,0.08156284792824338,1.0889268186357146,0.760707915179126
GSM4641752,0.015391186550196,0.035075932410532,0.014624590767587,0.26936114878055,0,0,0,0,0.077859985954308,0,0,0.18952245256178,0.12311321209258,0.014970761595244,0,0,0,0.0064344257884226,0,0.14814399475702,0,0,0.10550230874177,0.13495951308860438,1.1043176930178527,0.7884972971598764
GSM4641753,0,0.077059250427165,0.05783308261577,0.21007248905462,0.039542719321686,0,0,0,0.11579260512437,0,0,0.10232661694065,0.10828100393884,0.068092733565587,0,0,0,0.0012516150533603,0,0.0047318364658783,0,0,0.21501604749207,0.09050120635055323,1.0805245937039185,0.7009566059811281
GSM4641754,0,0.1194704297733,0.0067239785553378,0.119096506442,0,0,0,0.014401932516495,0.11553967189136,0,0.0004,0.061690067720334,0.029307450762605,0.037705245832999,0,0,0,0.012524446512613,0.0063851395229819,0,0,0,0.47675765429621,0.012348897859207886,1.1230213583911128,0.6793535647975382
GSM4641755,0.017697616914775,0,0.11382844668949,0.1146376758413,0,0.041032403034669,0,0.020884282443606,0.085420229364525,0,0,0.089701189329299,0.091496427226045,0.062454985288342,0,0,0,0.01245473456889,0.039363219580477,0,0,0,0.31102878971858,0.05773650258094475,1.0684593758860066,0.7265647568405976
GSM4641756,0,0.032335448412184,0.12437678188379,0.20083828290937,0,0,0,0.014846055702517,0.045236647850905,0,0.040980416768844,0.029885334751919,0.053942465786564,0.057661237172095,0,0,0,0.019531939673262,0,0,0,0,0.38036538908855,0.04212771627649938,1.084417493771325,0.6939757186656725
GSM4641757,0,0.064504676811189,0.013581519538208,0.20963647790193,0,0,0,0.09268409775945,0,0,0,0.086822340527852,0.036913102174319,0.041186336897619,0,0,0,0.019135808952543,0.049670675394401,0,0,0,0.38586496404249,0.03459667452952339,1.1196157842215002,0.7416763723712462
GSM4641758,0,0.12172523207772,0.03396550448466,0.23670754940073,0.042385679355414,0,0,0,0.13059265699604,0,0,0.14629542291275,0.10403962164741,0.084619581507033,0,0,0,0,0,0,0,0,0.099668751618248,0.13910680743861994,1.068945143362918,0.8039579086220345
GSM4641759,0.018227582141275,0.01155785866843,0.0327055822302,0.19802307810704,0,0,0,0.058518856109282,0.017460061683138,0,0,0.048309778612111,0.035190348796462,0.090022981030941,0,0,0,0.0049661908948384,0.080424759711804,0,0,0,0.40459292201448,0.033032456181130175,1.093020749906313,0.70784927003934
GSM4641760,0,0.058508010301582,0.0005,0.25591448817783,0,0,0,0.05261758253937,0.084053671435988,0,0.035031174201176,0.052357646537187,0.072260974214549,0.07652082704582,0,0,0,0.00515053217523,0.022574371144031,0,0,0,0.28448846937959,0.06035910069049673,1.1084817256144042,0.7670996905960299
GSM4641761,0,0.019045332673834,0.11492845052685,0.1857166441841,0,0,0,0.027201922157683,0.063528857092026,0,0.020193821050996,0.059983128354764,0.057178118651664,0.024591082279965,0,0,0,0.033374330281329,0.030455497626397,0,0,0,0.3638028151204,0.04146255222340764,1.0859301677354791,0.7449640010867405
GSM4641762,0,0.060539981303527,0.0077295992650024,0.25446942931687,0,0,0,0.0905794812212,0.065975372531019,0,0.027741445733205,0.081697210403633,0.083107614153661,0.029842967816381,0,0,0,0.049831388708139,0.0047969152716436,0,0,0,0.24368859427572,0.07789494894748156,1.106261783556057,0.7355526986784089
GSM4641763,0.046690529479685,0,0.016062097033205,0.26595357394606,0.050991958261572,0,0,0,0.095977380154514,0,0.018368511968804,0.051120689669934,0.087812748503716,0.076609419355931,0,0,0,0.013810262917836,0,0.0006,0,0,0.27597322925033,0.065974977974729,1.1056639537712685,0.7398382441153619
GSM4641764,0.014984815285189,0.0047169268769652,0.030902483579122,0.15683277550966,0,0.023926891412855,0,0.028870510389236,0.076535417555292,0,0,0.059231211866135,0.072161211948531,0.066945204088696,0,0,0,0.023513183972717,0.02166143843053,0,0,0,0.41971792908507,0.030468244360739968,1.0989739361905828,0.6871285910358786
GSM4641765,0.048485575442831,0,0.059644173340447,0.055082800146012,0,0,0,0.03789749194623,0.0018523944845766,0,0,0.030496671744869,0,0.13044296207135,0,0,0,0.018693080058261,0.10608531098195,0,0,0,0.51131953978347,-0.0038,1.085649913727535,0.719660325711136
GSM4641766,0,0.10567737734992,0,0.13685682919437,0,0,0,0.010567796630997,0.050897909486827,0,0,0.054124442319736,0.04616640553031,0.039565537070996,0,0,0,0.026190064411218,0.030262027487897,0,0,0,0.49969161051773,0.003941851133014418,1.1093200361918252,0.6798381027579941
GSM4641767,0.028561592045576,0.0042317028368273,0.077341544550244,0.21545108225204,0,0,0,0.028224442229376,0.059196703438431,0,0.037547309676147,0.034909090838939,0.094602441037099,0.050623141947327,0,0,0,0.032528878668477,0.0055938979644167,0,0,0,0.3311881725151,0.054519358597857746,1.0841666637755525,0.6886261409650745
GSM4641768,0,0.25177614405226,0,0.038641168144617,0.016231306292058,0,0,0.064102147737007,0.094725115474548,0.0020243885256685,0,0.076366805086181,0,0.08869875820636,0,0,0,0.034402452653358,0.028863775592294,0,0,0,0.30416793823564,0.05844129088222395,1.0843553024435122,0.7389133688895457
GSM4641769,0,0.040122478656181,0.015896743938802,0.17272412723014,0,0,0,0.01227340396322,0.057914638221039,0,0,0.065826753770024,0.030736548066441,0.05802317337855,0.027405589235388,0,0,0,0.05813834290758,0,0,0,0.46093820063264,0.010192812617548556,1.11555242915333,0.7449640010867404
GSM4641770,0,0.25840275557456,0,0.23546639439148,0,0,0,0.0067232807714037,0.092073541843862,0,0,0.14202299935736,0.089244998822386,0.045756564947394,0.019578316599315,0,0,0.0075305339729738,0.069417798688157,0,0,0,0.033782815031099,0.2066932365493586,1.024253146219602,0.8008237665873842
GSM4641771,0.073166274535836,0,0.035231812309656,0.19359390692322,0,0,0,0.03658546347422,0.027603250859467,0,0,0.06755483999434,0.016578708970533,0.080534008679386,0,0.0076329288563753,0,0.0065036201938982,0.03256066486366,0,0,0,0.4224545203394,0.029847978499754044,1.1085571010413537,0.6821922372119482
GSM4641772,0.020009075393869,0,0.049294727022037,0.12129374026052,0.020117774537686,0,0,0,0.037306608702549,0,0.015198954231506,0.029055911529401,0.064046179270003,0.045550409405359,0,0,0,0.021991855148861,0,0.0083296612881787,0,0,0.56780510321004,-0.0226,1.1105231556281572,0.6827674147852671
GSM4641773,0,0.023054001330485,0.057675322729965,0.23423318962164,0,0,0,0.033282368627053,0.016744257918748,0,0,0.082695473602948,0.10438792907537,0.054185297289677,0,0,0,0.034033240381096,0,0,0,0,0.35970891942302,0.04118830610544895,1.1070234311394977,0.76185095139291
GSM4641774,0,0.089158102529105,0,0.15903949687005,0.038525976574754,0,0,0,0.055191596143054,0,0,0.073065434652143,0.12499051345148,0.079674355512358,0,0,0,0.01354387795125,0,0.022092977750502,0,0,0.34471766856531,0.046820369203034284,1.0928623498647214,0.7261532362116996
GSM4641775,0,0.048589094377825,0.067113968813143,0.14141419313631,0.039539156905094,0,0,0,0.020430289729095,0,0,0.086099932171599,0.10691729401582,0.048312701767276,0,0,0,0.019759652180234,0.026193742907894,0,0,0,0.39562997399571,0.03612979561103658,1.0871595291261424,0.6996473728074118
GSM4641776,0,0.12527572456743,0,0.28072057583448,0,0,0,0.0018559310249513,0.077216689806826,0,0,0.053396977783327,0.08965491543137,0.070679939108515,0,0,0,0.020177705598664,0.027940952537408,0,0,0,0.25308058830703,0.07390486236962385,1.0861361607114315,0.7437302600161377
GSM4641777,0,0.11770887380535,0.063572034028746,0.22392882599613,0,0,0,0,0.078540309117177,0,0,0.17998191082832,0.09180970181488,0.069560948961542,0,0,0,0,0,0.0089081200444148,0,0,0.16598927540344,0.10546514227781985,1.095594433312214,0.7084524700905706
GSM4641778,0,0.098960245835635,0.16236605043625,0.24354723803337,0,0.010346950341367,0,0.16574832580447,0.0026005757017951,0,0,0.10390176213171,0.02910463533981,0,0,0.0089636324302913,0,0.052921814826767,0,0.016336694923312,0,0,0.10520207419522,0.13591257624389705,1.054426884057524,0.7740019564360493
GSM4641779,0,0.22125241233483,0,0.02205426007915,0,0.094927373581959,0,0.03958809158363,0.059428223029305,0,0,0.061091386036785,0,0.065377298220023,0,0,0,0,0.020690174029913,0,0,0,0.4155907811044,0.027555223361603168,1.107807591222293,0.721387342848995
GSM4641780,0,0.052118149945059,0.067359858525563,0.25853565214108,0.01443601343784,0,0,0,0.10095559644305,0,0,0.087261621356072,0.12715882205443,0.072492068954892,0,0,0,0.012992585055586,0.020524239657564,0,0,0,0.18616539242887,0.09539342474604562,1.0711317145153927,0.7693959068533189
GSM4641781,0.0071903170429355,0.018663817184225,0.080065794432983,0.17533396519233,0,0,0,0.12470665430525,0.019752572610935,0,0.0044146581755488,0.091888033301591,0.053124559079674,0.055501413099204,0,0,0,0.067217680803332,0.015631467373635,0,0,0,0.28650906739836,0.06334193186279058,1.0840231111329353,0.7271649522700977
GSM4641782,0,0.094000857999697,0.010083550116807,0.20844620846887,0,0,0,0.054242032512928,0.071995809583997,0,0.021598158128871,0.062009725801018,0.085870491663374,0.055529411449895,0,0,0,0.019522080819293,0.037947642294594,0,0,0,0.27875403116066,0.06401244952087234,1.086639539970552,0.7451689152649912
GSM4641783,0,0.049099188916149,0,0.18720433328802,0,0.014607688572852,0,0.026466934043247,0.061553043533519,0,0,0.082254642566489,0.097209825251379,0.085306597817324,0,0,0,0.025866710244233,0.043079358991597,0,0,0,0.32735167677519,0.05480143854836408,1.09088074188159,0.6986383333954759
GSM4641784,0,0.039209752360394,0.077055855165869,0.18297381614902,0.0081017028902858,0,0,0.015211745338986,0.054713881215037,0,0,0.076225073308143,0.14742589797507,0.049707719568809,0,0,0,0.029315033672763,0,0.0018567536466903,0,0,0.31820276870893,0.0545819180039333,1.0804696186216536,0.7285010736377614
